Symbol,Time,Open,High,Low,Last,Change,%Change,Volume
METU,12/17/24,38.65,39.36,37.51,37.83,-0.63,-1.64%,309900
METU,12/18/24,37.93,38.77,34.97,34.97,-2.86,-7.56%,591600
METU,12/19/24,36.58,36.7,34.845,34.85,-0.12,-0.34%,355600
METU,12/20/24,34.08,35.71,33.51,33.54,-1.31,-3.76%,275400
METU,12/23/24,33.94,35.19,33.55,35.08,1.54,4.59%,237500
METU,12/24/24,35.42,35.99,34.98,35.99,0.91,2.59%,283400
METU,12/26/24,35.72,35.75,34.9112,35.44,-0.55,-1.53%,168000
METU,12/27/24,34.95,35.14,33.8,34.98,-0.46,-1.30%,241600
METU,12/30/24,33.63,34.59,33.3,33.94,-1.04,-2.97%,166300
METU,12/31/24,34.05,34.25,33.12,33.28,-0.66,-1.94%,336000
METU,1/2/25,33.74,35.45,33.58,34.84,1.56,4.69%,412600
METU,1/3/25,35.48,35.9199,34.4988,35.4,0.56,1.61%,320500
METU,1/6/25,36.22,38.49,35.59,38.41,3.01,8.50%,447400
METU,1/7/25,38.6,38.629,35.775,36.88,-1.53,-3.98%,452200
METU,1/8/25,36.4,36.68,35.14,36.04,-0.84,-2.28%,284500
METU,1/10/25,35.79,38.25,34.42,36.59,0.55,1.53%,815600
METU,1/13/25,35.51,35.766,34.535,35.64,-0.95,-2.60%,420300
METU,1/14/25,35.3,35.3,33.38,34.03,-1.61,-4.52%,417400
METU,1/15/25,35.9,37.2009,35.46,36.61,2.58,7.58%,593300
METU,1/16/25,35.97,36.47,35.73,35.93,-0.68,-1.86%,209300
METU,1/17/25,37.28,37.32,35,36.03,0.1,0.28%,367000
METU,1/21/25,36.59,37.01,35.7,36.44,0.41,1.14%,307600
METU,1/22/25,37.32,38.48,36.88,37.28,0.84,2.31%,607200
METU,1/23/25,37.77,38.835,37.01,38.835,1.555,4.17%,399900
METU,1/24/25,38.84,40.675,38.6,40.13,1.295,3.33%,847500
METU,1/27/25,37.41,42.12,37.41,41.64,1.51,3.76%,1871800
METU,1/28/25,42.44,44.455,41.63,43.44,1.8,4.32%,1124900
METU,1/29/25,43.59,44.29,42.3384,43.99,0.55,1.27%,1320700
METU,1/30/25,46.37,48.12,43.69,45.09,1.1,2.50%,1548000
METU,1/31/25,45.73,47.44,44.9,45.26,0.17,0.38%,791100
METU,2/3/25,43.39,47.25,43.39,46.36,1.1,2.43%,805000
METU,2/4/25,47.02,47.73,45.58,47.27,0.91,1.96%,384900
METU,2/5/25,47.19,49.1,46.5915,47.3,0.03,0.06%,624300
METU,2/6/25,47.44,49.2144,47.1401,48.24,0.94,1.99%,529000
METU,2/7/25,48.85,50.05,48.2851,48.61,0.37,0.77%,603700
METU,2/10/25,49.26,49.46,48.16,48.97,0.36,0.74%,414000
METU,2/11/25,48.33,49.8,47.96,49.31,0.34,0.69%,401700
METU,2/12/25,48.64,50.2893,48.385,50.04,0.73,1.48%,324300
METU,2/13/25,49.56,50.5004,49.03,50.43,0.39,0.78%,451900
METU,2/14/25,50.18,52.119,50.03,51.54,1.11,2.20%,506500
METU,2/18/25,51.54,51.54,47.3,48.68,-2.86,-5.55%,806800
METU,2/19/25,46.98,47.4,45.825,46.93,-1.75,-3.59%,593800
METU,2/20/25,46.1,47.1599,45.5853,45.76,-1.17,-2.49%,316800
METU,2/21/25,45.9,46.9,44.08,44.19,-1.57,-3.43%,395200
METU,2/24/25,44.44,44.59,41.5,42.21,-1.98,-4.48%,445900
METU,2/25/25,42,42.18,38.91,40.85,-1.36,-3.22%,536700
METU,2/26/25,41.06,44.02,40.99,42.89,2.04,4.99%,568400
METU,2/27/25,44.18,44.74,40.79,40.88,-2.01,-4.69%,480600
METU,2/28/25,40.9,42.19,38.9606,42.06,1.18,2.89%,449000
METU,3/3/25,42.82,43.65,39.89,40.38,-1.68,-3.99%,386100
METU,3/4/25,39.12,39.69,36.52,38.48,-1.9,-4.71%,1131800
METU,3/5/25,38.73,40.81,38.2316,40.52,2.04,5.30%,535700
METU,3/6/25,39.49,39.76,36.55,36.98,-3.54,-8.74%,526800
METU,3/7/25,36.58,37.69,33.72,36.62,-0.36,-0.97%,647306
METU,3/10/25,34.63,34.83,32.1495,33.44,-3.18,-8.68%,727500
METU,3/11/25,33.09,35.21,33.0301,34.21,0.77,2.30%,592800
METU,3/12/25,36.9,37.3386,34.69,35.81,1.6,4.68%,588600
METU,3/13/25,35.87,35.87,32,32.48,-3.33,-9.30%,1070300
METU,3/14/25,33.87,34.455,32.936,34.34,1.86,5.73%,466900
METU,3/17/25,34.33,34.88,33.25,34.02,-0.32,-0.93%,472600
METU,3/18/25,33.41,33.42,30.63,31.47,-2.55,-7.50%,647400
METU,3/19/25,31.72,32.5,30.64,31.62,0.15,0.48%,599000
METU,3/20/25,31.44,34.45,31.18,31.81,0.19,0.60%,1228300
METU,3/21/25,31.55,33.0461,31.2529,32.93,1.12,3.52%,567600
METU,3/24/25,34.9,35.7824,34.7,35.37,2.44,7.41%,908500
METU,3/25/25,36.2,36.94,35.5,36.05,0.68,1.92%,697900
METU,3/26/25,35.9,36.05,33.7815,34.28,-1.77,-4.91%,663900
METU,3/27/25,33.19,34.64,33.13,33.31,-0.97,-2.83%,454600
METU,3/28/25,33.04,33.14,30.15,30.45,-2.86,-8.59%,682000
METU,3/31/25,28.9,30.59,27.97,30.41,-0.04,-0.13%,599600
METU,4/1/25,29.87,31.7971,29.7324,31.4,0.99,3.26%,386800
METU,4/2/25,30.16,32.07,30.04,31.16,-0.24,-0.76%,621900
METU,4/3/25,27.16,27.76,25.44,25.58,-5.58,-17.91%,1530600
METU,4/4/25,23.15,24.215,21.95,22.97,-2.61,-10.20%,1971800
METU,4/7/25,21.04,26.05,20.89,23.96,0.99,4.31%,1856300
METU,4/8/25,26.51,26.85,22.79,23.48,-0.48,-2.00%,1362600
METU,4/9/25,23.4,30.53,22.71,30.33,6.85,29.17%,1811900
METU,4/10/25,29.36,29.8,25.16,26.27,-4.06,-13.39%,753000
METU,4/11/25,25.23,26.295,24.6,25.94,-0.33,-1.26%,582800
METU,4/14/25,27.19,27.28,24.55,24.82,-1.12,-4.32%,660100
METU,4/15/25,24.7,25.38,23.5,23.86,-0.96,-3.87%,1385800
METU,4/16/25,22.65,23.11,21.4999,22.11,-1.75,-7.33%,2097900
METU,4/17/25,22.39,22.493,21.7,22.01,-0.1,-0.45%,880100
METU,4/21/25,21.11,21.28,20.11,20.49,-1.52,-6.91%,693400
METU,4/22/25,21.1,22.38,20.65,21.82,1.33,6.49%,1272600
METU,4/23/25,24.3,24.86,23.23,23.53,1.71,7.84%,1368200
METU,4/24/25,23.47,24.76,23.3399,24.71,1.18,5.01%,743900
METU,4/25/25,25.97,26.24,24.9897,26.02,1.31,5.30%,1437400
METU,4/28/25,26.85,27.0298,25.3801,26.23,0.21,0.81%,1693000
METU,4/29/25,25.8,26.87,25.72,26.68,0.45,1.72%,1150500
METU,4/30/25,25.07,26.1398,24.29,25.96,-0.72,-2.70%,3851400
METU,5/1/25,30.16,30.3,28.2,28.33,2.37,9.13%,3798300
METU,5/2/25,29.4,31.475,28.92,30.81,2.48,8.75%,2194300
METU,5/5/25,30.12,31.37,29.8523,30.97,0.16,0.52%,1117400
METU,5/6/25,30.21,30.629,29.67,29.73,-1.24,-4.00%,1117100
METU,5/7/25,29.98,31.3,29.7,30.73,1,3.36%,1158200
METU,5/8/25,31.66,32.18,30.68,30.81,0.08,0.26%,1115200
METU,5/9/25,31.34,31.6841,30.17,30.21,-0.6,-1.95%,750700
METU,5/12/25,34.07,35.078,33.12,35.01,4.8,15.89%,1414100
METU,5/13/25,35.57,37.319,35.3301,36.81,1.8,5.14%,1033200
METU,5/14/25,37.42,37.51,36.6,37.15,0.34,0.92%,793900
METU,5/15/25,36.54,36.9,34.81,35.37,-1.78,-4.79%,1436300
METU,5/16/25,34.68,34.995,33.4303,34.99,-0.38,-1.07%,1121100
METU,5/19/25,33.69,35.2395,33.6,34.97,-0.02,-0.06%,563900
METU,5/20/25,34.49,34.83,34.09,34.59,-0.38,-1.09%,329600
METU,5/21/25,34.01,35.61,33.86,34.36,-0.23,-0.66%,637700
METU,5/22/25,34.26,35.24,33.92,34.53,0.17,0.49%,455000
METU,5/23/25,33.12,34.03,33.02,33.46,-1.07,-3.10%,429600
METU,5/27/25,34.44,35.148,34.075,35.07,1.61,4.81%,358600
METU,5/28/25,35.18,35.99,35.1,35.23,0.16,0.46%,350700
METU,5/29/25,36.04,36.24,34.74,35.33,0.1,0.28%,460800
METU,5/30/25,35.06,35.78,33.96,35.54,0.21,0.59%,428200
METU,6/2/25,35.26,38.4,35.26,38.21,2.67,7.51%,1117300
METU,6/3/25,38.25,38.67,37.44,37.72,-0.49,-1.28%,743400
METU,6/4/25,37.99,40.13,37.89,40.08,2.36,6.26%,907600
METU,6/5/25,40.63,40.775,39.4,39.66,-0.42,-1.05%,1156200
METU,6/6/25,41.01,41.71,40.4501,41.13,1.47,3.71%,603900
METU,6/9/25,41.18,41.99,40.69,40.69,-0.44,-1.07%,401500
METU,6/10/25,41.56,41.75,40.4,41.67,0.98,2.41%,451200
METU,6/11/25,41.81,42.31,40.41,40.66,-1.01,-2.42%,514200
METU,6/12/25,40.56,40.77,39.83,40.56,-0.1,-0.25%,300900
METU,6/13/25,39.81,40.655,39.08,39.29,-1.27,-3.13%,430000
METU,6/16/25,41.33,42.12,40.58,41.57,2.28,5.80%,1092800
METU,6/17/25,41.52,42,40.87,40.99,-0.58,-1.40%,388100
METU,6/18/25,41.04,41.47,40.68,40.76,-0.23,-0.56%,317600
METU,6/20/25,41.31,41.395,38.8,39.16,-1.6,-3.93%,394000
METU,6/23/25,39.3,41.1,38.76,41,1.84,4.70%,470900
METU,6/24/25,41.53,42.54,41.23,42.41,1.41,3.44%,619700
METU,6/25/25,42.44,42.9,41.57,42.04,-0.37,-0.87%,326200
METU,6/26/25,42.56,44.26,42.2,44.08,2.04,4.85%,810300
METU,6/27/25,44.02,45.1,43.93,44.82,0.74,1.68%,794200
METU,6/30/25,46.26,46.59,44.94,45.43,0.61,1.36%,512100
METU,7/1/25,45.27,45.3,42.63,43.06,-2.37,-5.22%,573800
METU,7/2/25,42.605,43.18,42.31,42.33,-0.73,-1.70%,475100
METU,7/3/25,43.85,44.2,42.47,42.94,0.61,1.44%,385800
METU,7/7/25,42.8,43.93,42.32,42.96,0.02,0.05%,408700
METU,7/8/25,43.34,43.38,42.5,43.18,0.22,0.51%,277500
METU,7/9/25,43.37,45.1335,43.37,44.42,1.24,2.87%,627500
METU,7/10/25,44.5,44.8401,42.9604,43.92,-0.5,-1.13%,672900
METU,7/11/25,43.26,43.53,41.7688,42.72,-1.2,-2.73%,548700
METU,7/14/25,42.64,43.9,42.64,43.04,0.32,0.75%,529500
METU,7/15/25,43.47,43.47,41.75,41.81,-1.23,-2.86%,507100
METU,7/16/25,42.22,42.22,40.53,40.88,-0.93,-2.22%,549100
METU,7/17/25,41.06,41.14,40.2524,40.73,-0.15,-0.37%,524300
METU,7/18/25,40.87,41.1,39.6079,41.06,0.33,0.81%,547500
METU,7/21/25,41.31,42.54,41.28,42.08,1.02,2.48%,574300
METU,7/22/25,42.42,42.42,40.69,41.03,-1.05,-2.50%,378500
METU,7/23/25,41.29,42.19,41.13,42.08,1.05,2.56%,411900
METU,7/24/25,42.48,43.2,42.14,42.22,0.14,0.33%,615100
METU,7/25/25,42.48,42.88,41.87,41.98,-0.24,-0.57%,443300
METU,7/28/25,42.24,43.33,41.94,42.53,0.55,1.31%,717700
METU,7/29/25,42.82,43.25,40.46,40.53,-2,-4.70%,783600
METU,7/30/25,41.41,41.41,39.4,39.95,-0.58,-1.43%,2831500
METU,7/31/25,49.13,50.0501,47.8445,48.73,8.78,21.98%,2723100
METU,8/1/25,47.17,47.73,45.19,45.77,-2.96,-6.07%,1281300
METU,8/4/25,46.93,49.08,46.91,49.01,3.24,7.08%,971900
METU,8/5/25,49.06,49.8499,47.32,47.36,-1.65,-3.37%,804300
METU,8/6/25,48.16,48.6,46.97,48.4,1.04,2.20%,454500
METU,8/7/25,48.76,48.76,46.881,47.17,-1.23,-2.54%,513100
METU,8/8/25,47.21,48.03,46.6786,47.99,0.82,1.74%,614800
METU,8/11/25,48.09,48.49,47.4,47.47,-0.52,-1.08%,565200
METU,8/12/25,48.39,50.9789,48.39,50.54,3.07,6.47%,970100
METU,8/13/25,50.57,51.1896,49,49.21,-1.33,-2.63%,622300
METU,8/14/25,48.77,50.16,48.25,49.47,0.26,0.53%,675400
METU,8/15/25,49.65,51.2,49.32,49.82,0.35,0.71%,462500
METU,8/18/25,48.54,48.66,46.1647,47.57,-2.25,-4.52%,1034300
METU,8/19/25,47.39,47.461,45.33,45.59,-1.98,-4.16%,618200
METU,8/20/25,45.1,45.35,43.0235,45.06,-0.53,-1.16%,687700
METU,8/21/25,44.7,44.7325,43.32,44.04,-1.02,-2.26%,437400
METU,8/22/25,44.03,46.08,43.3854,45.84,1.8,4.09%,698100
METU,8/25/25,45.78,46.2766,45.2701,45.68,-0.16,-0.35%,271800
METU,8/26/25,45.25,45.81,45.01,45.79,0.11,0.24%,217500
METU,8/27/25,45.57,45.71,44.38,44.87,-0.92,-2.01%,328700
METU,8/28/25,44.56,45.57,44.18,45.35,0.48,1.07%,274100
METU,8/29/25,44.6,44.84,43.3979,43.8,-1.55,-3.42%,355900
METU,9/2/25,42.4,43.4,41.7985,43.38,-0.42,-0.96%,439800
METU,9/3/25,43.51,43.92,43.26,43.56,0.18,0.41%,291500
METU,9/4/25,44.87,46.41,44.64,44.85,1.29,2.96%,708800
METU,9/5/25,45.41,46,44.455,45.29,0.44,0.98%,448300
METU,9/8/25,45.63,47,45.25,45.25,-0.04,-0.09%,482400
METU,9/9/25,45.87,46.94,45.5,46.91,1.66,3.67%,380100
METU,9/10/25,46.84,46.86,45.15,45.22,-1.69,-3.60%,733800
METU,9/11/25,45.62,45.79,44.8301,45.05,-0.17,-0.38%,365500
METU,9/12/25,44.74,45.8,44.23,45.63,0.58,1.29%,405800
METU,9/15/25,45.73,47.78,45.167,46.69,1.06,2.32%,889900
METU,9/16/25,46.91,48.655,46.6972,48.36,1.67,3.58%,766900
METU,9/17/25,48.55,48.85,46.8,48,-0.36,-0.74%,639900
METU,9/18/25,48.7,49.565,47.76,48.46,0.46,0.96%,736000
METU,9/19/25,49.28,49.75,47.1299,48.28,-0.18,-0.37%,982600
METU,9/22/25,48.6,49.16,46.6,46.65,-1.63,-3.38%,949200
METU,9/23/25,46.7,47.075,44.73,45.3,-1.35,-2.89%,538800
METU,9/24/25,45.49,45.91,44.9001,45.88,0.58,1.28%,363900
METU,9/25/25,44.97,45.3599,43.95,44.42,-1.46,-3.18%,677600
METU,9/26/25,44.52,44.66,43.04,43.81,-0.61,-1.37%,484100
METU,9/29/25,44.32,44.52,43.24,43.75,-0.06,-0.14%,750500
METU,9/30/25,43.51,43.54,41.72,42.67,-1.08,-2.47%,971400
METU,10/1/25,41.12,41.17,39.8567,40.64,-2.03,-4.76%,2743400
METU,10/2/25,41.3,41.825,40.74,41.72,1.08,2.66%,2273300
METU,10/3/25,42.04,42.135,39.77,39.8,-1.92,-4.60%,3493100
METU,10/6/25,39.15,40.5,37.57,40.36,0.56,1.41%,5488100
METU,10/7/25,40.55,40.6513,39.24,40.06,-0.3,-0.74%,3009800
METU,10/8/25,40.07,40.767,39.45,40.58,0.52,1.30%,2435700
METU,10/9/25,40.58,42.308,39.95,42.29,1.71,4.21%,2599300
METU,10/10/25,42.01,42.4777,38.96,39.05,-3.24,-7.66%,3802300
METU,10/13/25,39.89,40.6386,39.2912,40.14,1.09,2.79%,1725300
METU,10/14/25,39.23,40.13,38.32,39.35,-0.79,-1.97%,1274000
METU,10/15/25,40.27,41.0299,39.45,40.34,0.99,2.52%,1280100
METU,10/16/25,40.38,41.2,38.8101,39.67,-0.67,-1.66%,1363400
METU,10/17/25,39.18,40.36,39.01,40.22,0.55,1.39%,905700
METU,10/20/25,40.7,42.0765,40.595,41.91,1.69,4.20%,1716600
METU,10/21/25,42.28,42.605,41.51,42.01,0.1,0.24%,1074600
METU,10/22/25,42.1,42.84,40.97,42,-0.01,-0.02%,1606200
METU,10/23/25,42.08,43.0112,41.9301,42.09,0.09,0.21%,1742800
METU,10/24/25,42.39,42.855,41.73,42.54,0.45,1.07%,1719700
METU,10/27/25,43.85,44.53,43.66,44.01,1.47,3.46%,1907900
METU,10/28/25,44.25,44.85,43.375,44.03,0.02,0.05%,2464500
METU,10/29/25,44.42,44.89,43.01,44.1,0.07,0.16%,10906100
METU,10/30/25,34.36,35.76,32.21,34.05,-10.05,-22.79%,37580900
METU,10/31/25,34.84,34.86,31.91,32.2,-1.85,-5.43%,17930800
METU,11/3/25,32.94,33.24,31,31.11,-1.09,-3.39%,12742200
METU,11/4/25,30.13,31.47,29.98,30.08,-1.03,-3.31%,10027800
SPY,9/3/24,560.47,560.81,549.51,552.08,522,1735.37%,60600100
SPY,9/4/24,550.2,554.43,549.46,550.95,-1.13,-0.20%,47224900
SPY,9/5/24,550.89,553.7995,547.1,549.61,-1.34,-0.24%,44264200
SPY,9/6/24,549.94,551.6,539.44,540.36,-9.25,-1.68%,68493800
SPY,9/9/24,544.65,547.71,542.68,546.41,6.05,1.12%,40445800
SPY,9/10/24,548.36,549.15,543.38,548.79,2.38,0.44%,36394500
SPY,9/11/24,548.7,555.36,539.96,554.42,5.63,1.03%,75248600
SPY,9/12/24,555.01,559.4,552.74,559.09,4.67,0.84%,51892700
SPY,9/13/24,559.71,563.03,559.45,562.01,2.92,0.52%,39310500
SPY,9/16/24,561.74,563.11,559.9,562.84,0.83,0.15%,36656100
SPY,9/17/24,565.1,566.58,560.795,563.07,0.23,0.04%,49320900
SPY,9/18/24,563.74,568.69,560.83,561.4,-1.67,-0.30%,59044900
SPY,9/19/24,571.01,572.88,568.08,570.98,9.58,1.71%,75315400
SPY,9/20/24,567.84,569.31,565.17,568.25,-2.73,-0.48%,77503100
SPY,9/23/24,569.34,570.3325,568.1,569.67,1.42,0.25%,44116900
SPY,9/24/24,570.48,571.36,567.6,571.3,1.63,0.29%,46805600
SPY,9/25/24,571.14,571.89,568.91,570.04,-1.26,-0.22%,38428500
SPY,9/26/24,574.38,574.71,569.9,572.3,2.26,0.40%,48336000
SPY,9/27/24,573.39,574.22,570.42,571.47,-0.83,-0.15%,42100900
SPY,9/30/24,570.42,574.38,568.08,573.76,2.29,0.40%,63655400
SPY,10/1/24,573.4,574.0622,566,568.62,-5.14,-0.90%,72668700
SPY,10/2/24,567.71,569.9,565.27,568.86,0.24,0.04%,38097700
SPY,10/3/24,567.36,569.8025,565.49,567.82,-1.04,-0.18%,40846400
SPY,10/4/24,572.35,573.36,568.1,572.98,5.16,0.91%,43005100
SPY,10/7/24,571.3,571.9599,566.63,567.8,-5.18,-0.90%,49964600
SPY,10/8/24,570.42,573.78,569.5299,573.17,5.37,0.95%,37398600
SPY,10/9/24,573.16,577.71,572.55,577.14,3.97,0.69%,37912200
SPY,10/10/24,575.77,577.58,574.49,576.13,-1.01,-0.18%,44138000
SPY,10/11/24,576.05,580.33,575.91,579.58,3.45,0.60%,42267900
SPY,10/14/24,581.22,585.27,580.73,584.32,4.74,0.82%,36217200
SPY,10/15/24,584.59,584.9,578.545,579.78,-4.54,-0.78%,54203600
SPY,10/16/24,579.78,582.83,578.96,582.3,2.52,0.43%,30725400
SPY,10/17/24,585.91,586.12,582.16,582.35,0.05,0.01%,34393700
SPY,10/18/24,584.07,585.39,582.58,584.59,2.24,0.38%,37416800
SPY,10/21/24,583.85,584.85,580.6001,583.63,-0.96,-0.16%,36439000
SPY,10/22/24,581.05,584.5,580.38,583.32,-0.31,-0.05%,34183800
SPY,10/23/24,581.26,581.7086,574.415,577.99,-5.33,-0.91%,49314500
SPY,10/24/24,579.98,580.06,576.57,579.24,1.25,0.22%,34979800
SPY,10/25/24,581.51,584.46,578.08,579.04,-0.2,-0.03%,47268100
SPY,10/28/24,582.58,582.71,580.52,580.83,1.79,0.31%,30174700
SPY,10/29/24,579.85,582.907,578.43,581.77,0.94,0.16%,42899600
SPY,10/30/24,581.29,583.32,579.29,580.01,-1.76,-0.30%,41435800
SPY,10/31/24,575.56,575.63,568.44,568.64,-11.37,-1.96%,60182400
SPY,11/1/24,571.32,575.55,570.62,571.04,2.4,0.42%,45667500
SPY,11/4/24,571.18,572.5,567.89,569.81,-1.23,-0.22%,38216900
SPY,11/5/24,570.74,576.74,570.52,576.7,6.89,1.21%,39478300
SPY,11/6/24,589.2,591.93,585.39,591.04,14.34,2.49%,68181900
SPY,11/7/24,593.08,596.65,592.9999,595.61,4.57,0.77%,47233200
SPY,11/8/24,596.17,599.64,596.165,598.19,2.58,0.43%,46444800
SPY,11/11/24,599.81,600.17,597,598.76,0.57,0.10%,37586700
SPY,11/12/24,598.68,599.29,594.37,596.9,-1.86,-0.31%,43006100
SPY,11/13/24,597.37,599.23,594.96,597.19,0.29,0.05%,47388600
SPY,11/14/24,597.32,597.81,592.65,593.35,-3.84,-0.64%,38904100
SPY,11/15/24,589.72,590.2,583.86,585.75,-7.6,-1.28%,75988700
SPY,11/18/24,586.22,589.49,585.34,588.15,2.4,0.41%,37084000
SPY,11/19/24,584.71,591.045,584.03,590.3,2.15,0.37%,49412000
SPY,11/20/24,590.38,590.79,584.63,590.5,0.2,0.03%,50032500
SPY,11/21/24,593.4,595.12,587.45,593.67,3.17,0.54%,46750200
SPY,11/22/24,593.66,596.15,593.1525,595.51,1.84,0.31%,38226300
SPY,11/25/24,599.52,600.86,595.2,597.53,2.02,0.34%,42441393
SPY,11/26/24,598.8,601.33,598.07,600.65,3.12,0.52%,45621288
SPY,11/27/24,600.46,600.85,597.28,598.83,-1.82,-0.30%,34000100
SPY,11/29/24,599.66,603.35,599.3805,602.55,3.72,0.62%,30177300
SPY,12/2/24,602.97,604.32,602.47,603.63,1.08,0.18%,31745900
SPY,12/3/24,603.39,604.16,602.341,603.91,0.28,0.05%,26906600
SPY,12/4/24,605.63,607.91,604.95,607.66,3.75,0.62%,42787500
SPY,12/5/24,607.66,608.48,606.305,606.66,-1,-0.16%,28762100
SPY,12/6/24,607.44,609.07,607.02,607.81,1.15,0.19%,31241500
SPY,12/9/24,607.69,607.86,604.08,604.68,-3.13,-0.51%,34742700
SPY,12/10/24,605.37,605.8,602.13,602.8,-1.88,-0.31%,37234500
SPY,12/11/24,605.78,608.435,605.5,607.46,4.66,0.77%,28677700
SPY,12/12/24,606.58,607.16,604.33,604.33,-3.13,-0.52%,31543800
SPY,12/13/24,606.4,607.13,602.81,604.21,-0.12,-0.02%,35904700
SPY,12/16/24,606,607.7795,605.21,606.79,2.58,0.43%,43695100
SPY,12/17/24,604.19,605.17,602.885,604.29,-2.5,-0.41%,55773500
SPY,12/18/24,603.98,606.405,585.89,586.28,-18.01,-2.98%,108248700
SPY,12/19/24,591.36,593,585.85,586.1,-0.18,-0.03%,85919400
SPY,12/20/24,581.77,595.75,580.91,591.15,5.05,0.86%,125716600
SPY,12/23/24,590.89,595.3,587.661,594.69,3.54,0.60%,57635800
SPY,12/24/24,596.06,601.34,595.47,601.3,6.61,1.11%,33160000
SPY,12/26/24,599.5,602.48,598.0825,601.34,0.04,0.01%,41338800
SPY,12/27/24,597.54,597.7761,590.7647,595.01,-6.33,-1.05%,64969300
SPY,12/30/24,587.89,591.74,584.41,588.22,-6.79,-1.14%,56578700
SPY,12/31/24,589.91,590.6399,584.42,586.08,-2.14,-0.36%,57052600
SPY,1/2/25,589.39,591.13,580.5,584.64,-1.44,-0.25%,50203900
SPY,1/3/25,587.53,592.6,586.43,591.95,7.31,1.25%,37888400
SPY,1/6/25,596.27,599.7,593.6,595.36,3.41,0.58%,47679400
SPY,1/7/25,597.42,597.75,586.78,588.63,-6.73,-1.13%,60393000
SPY,1/8/25,588.7,590.5799,585.195,589.49,0.86,0.15%,47304600
SPY,1/10/25,585.88,585.95,578.55,580.49,-9,-1.53%,73105000
SPY,1/13/25,575.77,581.75,575.35,581.39,0.9,0.16%,47910000
SPY,1/14/25,584.36,585,578.35,582.19,0.8,0.14%,48420500
SPY,1/15/25,590.33,593.94,589.195,592.78,10.59,1.82%,56900100
SPY,1/16/25,594.175,594.35,590.93,591.64,-1.14,-0.19%,43319600
SPY,1/17/25,596.96,599.36,595.61,597.58,5.94,1.00%,58070600
SPY,1/21/25,600.67,603.06,598.67,603.05,5.47,0.92%,42532800
SPY,1/22/25,605.92,607.82,605.36,606.44,3.39,0.56%,48195900
SPY,1/23/25,605.8,609.75,605.52,609.75,3.31,0.55%,41152100
SPY,1/24/25,609.81,610.78,606.8,607.97,-1.78,-0.29%,34604600
SPY,1/27/25,594.81,599.69,594.64,599.37,-8.6,-1.41%,70361100
SPY,1/28/25,600.62,605.37,597.25,604.52,5.15,0.86%,44433300
SPY,1/29/25,603.72,604.13,599.22,601.81,-2.71,-0.45%,37177400
SPY,1/30/25,603.96,606.6,600.715,605.04,3.23,0.54%,39281200
SPY,1/31/25,607.5,609.96,601.05,601.82,-3.22,-0.53%,66671400
SPY,2/3/25,592.67,600.29,590.49,597.77,-4.05,-0.67%,65857200
SPY,2/4/25,597.83,602.3,597.28,601.78,4.01,0.67%,33457800
SPY,2/5/25,600.64,604.37,598.58,604.22,2.44,0.41%,30653100
SPY,2/6/25,605.99,606.4525,602.63,606.32,2.1,0.35%,35771500
SPY,2/7/25,606.89,608.13,600.05,600.77,-5.55,-0.92%,50788500
SPY,2/10/25,604.03,605.4999,602.74,604.85,4.08,0.68%,26048700
SPY,2/11/25,602.55,605.86,602.43,605.31,0.46,0.08%,30056700
SPY,2/12/25,599.2,604.55,598.51,603.36,-1.95,-0.32%,45076000
SPY,2/13/25,604.48,609.94,603.2,609.73,6.37,1.06%,40921200
SPY,2/14/25,609.94,610.99,609.07,609.7,-0.03,0.00%,26910400
SPY,2/18/25,610.88,611.49,608.38,611.49,1.79,0.29%,26749000
SPY,2/19/25,610.08,613.23,609.56,612.93,1.44,0.24%,31011000
SPY,2/20/25,611.54,611.684,607.02,610.38,-2.55,-0.42%,36554000
SPY,2/21/25,610.16,610.3,599.47,599.94,-10.44,-1.71%,76519800
SPY,2/24/25,602.02,603.03,596.49,597.21,-2.73,-0.46%,50737200
SPY,2/25/25,597.15,597.89,589.56,594.24,-2.97,-0.50%,58266400
SPY,2/26/25,595.93,599.58,591.8556,594.54,0.3,0.05%,43321500
SPY,2/27/25,596.85,598.02,584.65,585.05,-9.49,-1.60%,74196600
SPY,2/28/25,585.56,594.72,582.44,594.18,9.13,1.56%,88744100
SPY,3/3/25,596.18,597.34,579.9,583.77,-10.41,-1.75%,74249200
SPY,3/4/25,579.71,585.39,572.25,576.86,-6.91,-1.18%,109648200
SPY,3/5/25,576.69,584.88,573.0795,583.06,6.2,1.07%,71230500
SPY,3/6/25,575.48,580.1736,570.12,572.71,-10.35,-1.78%,80094800
SPY,3/7/25,570.9,577.39,565.63,575.92,3.21,0.56%,81226642
SPY,3/10/25,567.59,569.54,555.59,560.58,-15.34,-2.66%,99326600
SPY,3/11/25,559.4,564.02,552.02,555.92,-4.66,-0.83%,88102100
SPY,3/12/25,562.17,563.11,553.69,558.87,2.95,0.53%,69588100
SPY,3/13/25,558.49,559.105,549.68,551.42,-7.45,-1.33%,74079400
SPY,3/14/25,556.11,563.83,551.4917,562.81,11.39,2.07%,62660300
SPY,3/17/25,562.79,569.71,562.35,567.15,4.34,0.77%,49008700
SPY,3/18/25,564.8,565.02,559.06,561.02,-6.13,-1.08%,66041400
SPY,3/19/25,562.83,570.95,561.63,567.13,6.11,1.09%,66555900
SPY,3/20/25,563.33,570.57,562.6012,565.49,-1.64,-0.29%,62958100
